id,revenue
3001,141002.49724971154
3002,1181132.977514323
3003,5582837.509828059
3004,5987422.236925303
3005,1091267.2008601162
3006,5582837.509828059
3007,970314.901978372
3008,86319750.91778767
3009,22477876.923536576
3010,197314803.71729115
3011,1091267.2008601162
3012,141002.49724971154
3013,14268295.594459414
3014,1091267.2008601162
3015,22477876.923536576
3016,141002.49724971154
3017,86319750.91778767
3018,197314803.71729115
3019,5582837.509828059
3020,518709926.94891083
3021,86319750.91778767
3022,22477876.923536576
3023,141002.49724971154
3024,40611673.53428934
3025,141002.49724971154
3026,86319750.91778767
3027,1091267.2008601162
3028,86319750.91778767
3029,141002.49724971154
3030,86319750.91778767
3031,14268295.594459414
3032,5956296.779442429
3033,141002.49724971154
3034,141002.49724971154
3035,970314.901978372
3036,5987422.236925303
3037,40611673.53428934
3038,5987422.236925303
3039,22477876.923536576
3040,1181132.977514323
3041,22477876.923536576
3042,1181132.977514323
3043,5987422.236925303
3044,5987422.236925303
3045,518709926.94891083
3046,1181132.977514323
3047,5582837.509828059
3048,40611673.53428934
3049,5582837.509828059
3050,14268295.594459414
3051,141002.49724971154
3052,40611673.53428934
3053,141002.49724971154
3054,141002.49724971154
3055,86319750.91778767
3056,141002.49724971154
3057,86319750.91778767
3058,518709926.94891083
3059,1181132.977514323
3060,86319750.91778767
3061,40611673.53428934
3062,5582837.509828059
3063,40611673.53428934
3064,24953053.61669389
3065,22477876.923536576
3066,86319750.91778767
3067,970314.901978372
3068,40611673.53428934
3069,197314803.71729115
3070,141002.49724971154
3071,5582837.509828059
3072,518709926.94891083
3073,141002.49724971154
3074,1181132.977514323
3075,22477876.923536576
3076,86319750.91778767
3077,5987422.236925303
3078,86319750.91778767
3079,40611673.53428934
3080,86319750.91778767
3081,5582837.509828059
3082,5582837.509828059
3083,7629092.26343357
3084,1181132.977514323
3085,14268295.594459414
3086,86319750.91778767
3087,141002.49724971154
3088,141002.49724971154
3089,141002.49724971154
3090,40611673.53428934
3091,7629092.26343357
3092,5582837.509828059
3093,86319750.91778767
3094,86319750.91778767
3095,40611673.53428934
3096,1091267.2008601162
3097,518709926.94891083
3098,14268295.594459414
3099,86319750.91778767
3100,5582837.509828059
3101,5582837.509828059
3102,970314.901978372
3103,1181132.977514323
3104,1181132.977514323
3105,86319750.91778767
3106,24953053.61669389
3107,22477876.923536576
3108,5987422.236925303
3109,5582837.509828059
3110,518709926.94891083
3111,5956296.779442429
3112,970314.901978372
3113,5987422.236925303
3114,14268295.594459414
3115,14268295.594459414
3116,1091267.2008601162
3117,141002.49724971154
3118,970314.901978372
3119,197314803.71729115
3120,197314803.71729115
3121,1181132.977514323
3122,5582837.509828059
3123,5582837.509828059
3124,970314.901978372
3125,1181132.977514323
3126,40611673.53428934
3127,5582837.509828059
3128,22477876.923536576
3129,86319750.91778767
3130,1091267.2008601162
3131,970314.901978372
3132,5956296.779442429
3133,1181132.977514323
3134,5582837.509828059
3135,1181132.977514323
3136,1091267.2008601162
3137,86319750.91778767
3138,1091267.2008601162
3139,40611673.53428934
3140,40611673.53428934
3141,7629092.26343357
3142,1181132.977514323
3143,86319750.91778767
3144,7629092.26343357
3145,5582837.509828059
3146,5956296.779442429
3147,14268295.594459414
3148,970314.901978372
3149,86319750.91778767
3150,86319750.91778767
3151,14268295.594459414
3152,22477876.923536576
3153,970314.901978372
3154,14268295.594459414
3155,22477876.923536576
3156,5987422.236925303
3157,14268295.594459414
3158,86319750.91778767
3159,5582837.509828059
3160,14268295.594459414
3161,141002.49724971154
3162,970314.901978372
3163,40611673.53428934
3164,5582837.509828059
3165,141002.49724971154
3166,141002.49724971154
3167,86319750.91778767
3168,1181132.977514323
3169,5582837.509828059
3170,14268295.594459414
3171,5582837.509828059
3172,22477876.923536576
3173,1091267.2008601162
3174,970314.901978372
3175,970314.901978372
3176,22477876.923536576
3177,86319750.91778767
3178,5956296.779442429
3179,5582837.509828059
3180,5582837.509828059
3181,1091267.2008601162
3182,86319750.91778767
3183,40611673.53428934
3184,14268295.594459414
3185,24953053.61669389
3186,40611673.53428934
3187,970314.901978372
3188,40611673.53428934
3189,86319750.91778767
3190,14268295.594459414
3191,5987422.236925303
3192,141002.49724971154
3193,86319750.91778767
3194,86319750.91778767
3195,141002.49724971154
3196,970314.901978372
3197,970314.901978372
3198,86319750.91778767
3199,197314803.71729115
3200,7629092.26343357
3201,970314.901978372
3202,5956296.779442429
3203,1181132.977514323
3204,5582837.509828059
3205,141002.49724971154
3206,14268295.594459414
3207,22477876.923536576
3208,5987422.236925303
3209,5956296.779442429
3210,518709926.94891083
3211,1181132.977514323
3212,40611673.53428934
3213,22477876.923536576
3214,14268295.594459414
3215,1091267.2008601162
3216,5987422.236925303
3217,197314803.71729115
3218,970314.901978372
3219,970314.901978372
3220,86319750.91778767
3221,5582837.509828059
3222,5582837.509828059
3223,5582837.509828059
3224,1181132.977514323
3225,5582837.509828059
3226,970314.901978372
3227,86319750.91778767
3228,86319750.91778767
3229,86319750.91778767
3230,22477876.923536576
3231,40611673.53428934
3232,14268295.594459414
3233,7629092.26343357
3234,970314.901978372
3235,970314.901978372
3236,1091267.2008601162
3237,22477876.923536576
3238,5987422.236925303
3239,141002.49724971154
3240,197314803.71729115
3241,1181132.977514323
3242,1181132.977514323
3243,5582837.509828059
3244,1181132.977514323
3245,970314.901978372
3246,40611673.53428934
3247,14268295.594459414
3248,86319750.91778767
3249,24953053.61669389
3250,197314803.71729115
3251,141002.49724971154
3252,14268295.594459414
3253,40611673.53428934
3254,1181132.977514323
3255,141002.49724971154
3256,22477876.923536576
3257,5987422.236925303
3258,5582837.509828059
3259,40611673.53428934
3260,1091267.2008601162
3261,197314803.71729115
3262,7629092.26343357
3263,141002.49724971154
3264,141002.49724971154
3265,141002.49724971154
3266,141002.49724971154
3267,14268295.594459414
3268,141002.49724971154
3269,22477876.923536576
3270,86319750.91778767
3271,5582837.509828059
3272,7629092.26343357
3273,22477876.923536576
3274,197314803.71729115
3275,14268295.594459414
3276,141002.49724971154
3277,5956296.779442429
3278,86319750.91778767
3279,5582837.509828059
3280,518709926.94891083
3281,141002.49724971154
3282,1091267.2008601162
