id,revenue
3001,464991.01887980197
3002,1245429.9747089974
3003,6997726.879679655
3004,5139021.162500574
3005,799386.1846288319
3006,5363946.923236028
3007,982592.0241082187
3008,50449168.10197531
3009,21017658.936954793
3010,170073421.59366342
3011,468281.49498350144
3012,408152.7440508193
3013,17537328.24324873
3014,533542.0499646127
3015,26158347.154966537
3016,191053.09328018042
3017,60720033.20338616
3018,164394812.99325043
3019,11280617.983568426
3020,239324708.3865869
3021,58122699.31832425
3022,33605452.06242174
3023,455181.51908373536
3024,37278262.18615616
3025,407612.88920386654
3026,70307938.74605425
3027,1908373.3435129072
3028,64168067.894011885
3029,280165.07843377447
3030,58825327.13064224
3031,6896099.653543213
3032,2636595.999706168
3033,133373.6127128679
3034,418449.3261242557
3035,994072.7945612571
3036,5416117.625259407
3037,41947794.94213112
3038,5503582.149761399
3039,21328517.33825211
3040,1033144.2862939275
3041,16051797.434036106
3042,1084984.481930787
3043,3602582.804861562
3044,2677038.586230796
3045,240939701.99718946
3046,1827135.2660158284
3047,3162436.1330047273
3048,26461903.976439517
3049,8608413.310117608
3050,19684713.962920696
3051,173962.43982625136
3052,20696289.796827354
3053,260931.8190208006
3054,513929.7393936587
3055,60009257.40641457
3056,166950.79809768376
3057,73273980.6790898
3058,234567390.43621415
3059,1151172.6431744865
3060,69443055.75622672
3061,43247905.06084216
3062,3774302.4268358015
3063,28249696.85399114
3064,48559216.481706955
3065,23627257.256478865
3066,70348991.15452203
3067,1087161.474032601
3068,42230938.18719832
3069,220676313.09817746
3070,664960.9101039144
3071,6849680.663642775
3072,240939701.99718946
3073,609199.2309918094
3074,887169.6770179267
3075,30191081.165946193
3076,99478388.77846113
3077,6737953.517458843
3078,63957556.34008032
3079,38512417.59032476
3080,71068177.87797217
3081,8168537.415977041
3082,10183694.609254062
3083,7794620.868382622
3084,166932.79122014728
3085,6387148.014673937
3086,69678278.29286066
3087,203494.81176477033
3088,219584.8132507474
3089,218845.4500794126
3090,30569703.972045917
3091,14692396.59749101
3092,5913836.912054089
3093,126547566.98344424
3094,72395526.78782716
3095,36781050.959101774
3096,1255738.6530986575
3097,240939701.99718946
3098,15518668.097001448
3099,58443878.08207842
3100,6275187.302474507
3101,12105379.83219245
3102,1119730.3385781026
3103,1133668.2481344794
3104,787669.3702280978
3105,87075585.74506631
3106,66208751.23996242
3107,27412845.92756056
3108,4664572.195187333
3109,7479844.7705012495
3110,240939701.99718946
3111,2828606.1667156774
3112,591924.693526744
3113,4273573.777074048
3114,11070866.782490978
3115,17818614.97532484
3116,3532465.4118655263
3117,369081.04771256354
3118,1134275.1567450708
3119,205489485.2799611
3120,170039598.79005906
3121,1947440.4357513275
3122,5363529.176113662
3123,6926281.293282204
3124,1094944.6898577183
3125,924053.1365453132
3126,34635731.17520103
3127,6959739.470394912
3128,24418544.58148451
3129,77392253.486669
3130,3964018.463741564
3131,1120992.4338365863
3132,2266014.572877456
3133,716470.4567735736
3134,11348960.961549845
3135,1201460.2294541325
3136,1874642.400371924
3137,118975760.85955216
3138,803495.1707075734
3139,41891694.54940266
3140,46261646.7050645
3141,6103051.757686318
3142,899210.7509391087
3143,124706926.30866894
3144,12632477.427097527
3145,5867501.419657218
3146,1049798.1162535571
3147,7109166.489040056
3148,1193339.559770012
3149,51964771.65407075
3150,83969378.44865446
3151,6009273.480206914
3152,20082470.839288436
3153,1298706.4932146028
3154,6112807.920059176
3155,31444252.90970922
3156,3702919.0674547786
3157,8506637.089859404
3158,80687649.93018308
3159,8885197.611491552
3160,5976669.139782042
3161,340931.8711880641
3162,1318114.557668715
3163,40616839.002614
3164,2386577.1492718556
3165,182067.41014814225
3166,450089.6824683929
3167,63038695.59933427
3168,1120173.2253830011
3169,12899514.91326449
3170,4022173.098563822
3171,11036148.093619224
3172,26671141.09203976
3173,535934.7144828023
3174,988314.4618252635
3175,1209758.1496507153
3176,18332990.722769376
3177,61469178.76363094
3178,2446724.795894016
3179,8397620.090652457
3180,6597094.803329075
3181,704024.4937443954
3182,102738584.9728736
3183,13549742.456283664
3184,17585298.86740169
3185,61596093.74603988
3186,41410294.64365315
3187,1496001.019475187
3188,21620186.295816626
3189,56791703.91913755
3190,15138289.912016876
3191,5365006.474868841
3192,341191.0358148792
3193,82721203.60392515
3194,70038531.8100204
3195,445091.7668286525
3196,1222211.514034776
3197,1464664.681203275
3198,100133030.52527912
3199,172747828.74135566
3200,7258399.980767581
3201,1385602.6571882805
3202,2097271.7387992707
3203,823336.6035632947
3204,1960870.662493844
3205,374026.2557458527
3206,16792191.66986093
3207,35700355.77026823
3208,4875070.794902534
3209,2094454.494905208
3210,240939701.99718946
3211,678640.6596241958
3212,44435926.44626366
3213,37473509.49574802
3214,5271764.283742466
3215,2899675.1149905706
3216,3579263.8803472864
3217,224849208.27030036
