id,revenue
3001,141002.4972497103
3002,1181132.977514323
3003,5582837.509828089
3004,5987422.236925346
3005,1091267.200860122
3006,5582837.509828089
3007,970314.9019783703
3008,86319750.91778736
3009,22477876.923536498
3010,197314803.71729115
3011,1091267.200860122
3012,141002.4972497103
3013,14268295.594459567
3014,1091267.200860122
3015,22477876.923536498
3016,141002.4972497103
3017,86319750.91778736
3018,197314803.71729115
3019,5582837.509828089
3020,518709926.9489126
3021,86319750.91778736
3022,22477876.923536498
3023,141002.4972497103
3024,40611673.53428919
3025,141002.4972497103
3026,86319750.91778736
3027,1091267.200860122
3028,86319750.91778736
3029,141002.4972497103
3030,86319750.91778736
3031,14268295.594459567
3032,5956296.7794423755
3033,141002.4972497103
3034,141002.4972497103
3035,970314.9019783703
3036,5987422.236925346
3037,40611673.53428919
3038,5987422.236925346
3039,22477876.923536498
3040,1181132.977514323
3041,22477876.923536498
3042,1181132.977514323
3043,5987422.236925346
3044,5987422.236925346
3045,518709926.9489126
3046,1181132.977514323
3047,5582837.509828089
3048,40611673.53428919
3049,5582837.509828089
3050,14268295.594459567
3051,141002.4972497103
3052,40611673.53428919
3053,141002.4972497103
3054,141002.4972497103
3055,86319750.91778736
3056,141002.4972497103
3057,86319750.91778736
3058,518709926.9489126
3059,1181132.977514323
3060,86319750.91778736
3061,40611673.53428919
3062,5582837.509828089
3063,40611673.53428919
3064,24953053.616693713
3065,22477876.923536498
3066,86319750.91778736
3067,970314.9019783703
3068,40611673.53428919
3069,197314803.71729115
3070,141002.4972497103
3071,5582837.509828089
3072,518709926.9489126
3073,141002.4972497103
3074,1181132.977514323
3075,22477876.923536498
3076,86319750.91778736
3077,5987422.236925346
3078,86319750.91778736
3079,40611673.53428919
3080,86319750.91778736
3081,5582837.509828089
3082,5582837.509828089
3083,7629092.26343357
3084,1181132.977514323
3085,14268295.594459567
3086,86319750.91778736
3087,141002.4972497103
3088,141002.4972497103
3089,141002.4972497103
3090,40611673.53428919
3091,7629092.26343357
3092,5582837.509828089
3093,86319750.91778736
3094,86319750.91778736
3095,40611673.53428919
3096,1091267.200860122
3097,518709926.9489126
3098,14268295.594459567
3099,86319750.91778736
3100,5582837.509828089
3101,5582837.509828089
3102,970314.9019783703
3103,1181132.977514323
3104,1181132.977514323
3105,86319750.91778736
3106,24953053.616693713
3107,22477876.923536498
3108,5987422.236925346
3109,5582837.509828089
3110,518709926.9489126
3111,5956296.7794423755
3112,970314.9019783703
3113,5987422.236925346
3114,14268295.594459567
3115,14268295.594459567
3116,1091267.200860122
3117,141002.4972497103
3118,970314.9019783703
3119,197314803.71729115
3120,197314803.71729115
3121,1181132.977514323
3122,5582837.509828089
3123,5582837.509828089
3124,970314.9019783703
3125,1181132.977514323
3126,40611673.53428919
3127,5582837.509828089
3128,22477876.923536498
3129,86319750.91778736
3130,1091267.200860122
3131,970314.9019783703
3132,5956296.7794423755
3133,1181132.977514323
3134,5582837.509828089
3135,1181132.977514323
3136,1091267.200860122
3137,86319750.91778736
3138,1091267.200860122
3139,40611673.53428919
3140,40611673.53428919
3141,7629092.26343357
3142,1181132.977514323
3143,86319750.91778736
3144,7629092.26343357
3145,5582837.509828089
3146,5956296.7794423755
3147,14268295.594459567
3148,970314.9019783703
3149,86319750.91778736
3150,86319750.91778736
3151,14268295.594459567
3152,22477876.923536498
3153,970314.9019783703
3154,14268295.594459567
3155,22477876.923536498
3156,5987422.236925346
3157,14268295.594459567
3158,86319750.91778736
3159,5582837.509828089
3160,14268295.594459567
3161,141002.4972497103
3162,970314.9019783703
3163,40611673.53428919
3164,5582837.509828089
3165,141002.4972497103
3166,141002.4972497103
3167,86319750.91778736
3168,1181132.977514323
3169,5582837.509828089
3170,14268295.594459567
3171,5582837.509828089
3172,22477876.923536498
3173,1091267.200860122
3174,970314.9019783703
3175,970314.9019783703
3176,22477876.923536498
3177,86319750.91778736
3178,5956296.7794423755
3179,5582837.509828089
3180,5582837.509828089
3181,1091267.200860122
3182,86319750.91778736
3183,40611673.53428919
3184,14268295.594459567
3185,24953053.616693713
3186,40611673.53428919
3187,970314.9019783703
3188,40611673.53428919
3189,86319750.91778736
3190,14268295.594459567
3191,5987422.236925346
3192,141002.4972497103
3193,86319750.91778736
3194,86319750.91778736
3195,141002.4972497103
3196,970314.9019783703
3197,970314.9019783703
3198,86319750.91778736
3199,197314803.71729115
3200,7629092.26343357
3201,970314.9019783703
3202,5956296.7794423755
3203,1181132.977514323
3204,5582837.509828089
3205,141002.4972497103
3206,14268295.594459567
3207,22477876.923536498
3208,5987422.236925346
3209,5956296.7794423755
3210,518709926.9489126
3211,1181132.977514323
3212,40611673.53428919
3213,22477876.923536498
3214,14268295.594459567
3215,1091267.200860122
3216,5987422.236925346
3217,197314803.71729115
3218,970314.9019783703
3219,970314.9019783703
3220,86319750.91778736
3221,5582837.509828089
3222,5582837.509828089
3223,5582837.509828089
3224,1181132.977514323
3225,5582837.509828089
3226,970314.9019783703
3227,86319750.91778736
3228,86319750.91778736
3229,86319750.91778736
3230,22477876.923536498
3231,40611673.53428919
3232,14268295.594459567
3233,7629092.26343357
3234,970314.9019783703
3235,970314.9019783703
3236,1091267.200860122
3237,22477876.923536498
3238,5987422.236925346
3239,141002.4972497103
3240,197314803.71729115
3241,1181132.977514323
3242,1181132.977514323
3243,5582837.509828089
3244,1181132.977514323
3245,970314.9019783703
3246,40611673.53428919
3247,14268295.594459567
3248,86319750.91778736
3249,24953053.616693713
3250,197314803.71729115
3251,141002.4972497103
3252,14268295.594459567
3253,40611673.53428919
3254,1181132.977514323
3255,141002.4972497103
3256,22477876.923536498
3257,5987422.236925346
3258,5582837.509828089
3259,40611673.53428919
3260,1091267.200860122
3261,197314803.71729115
3262,7629092.26343357
3263,141002.4972497103
3264,141002.4972497103
3265,141002.4972497103
3266,141002.4972497103
3267,14268295.594459567
3268,141002.4972497103
3269,22477876.923536498
3270,86319750.91778736
3271,5582837.509828089
3272,7629092.26343357
3273,22477876.923536498
3274,197314803.71729115
3275,14268295.594459567
3276,141002.4972497103
3277,5956296.7794423755
3278,86319750.91778736
3279,5582837.509828089
3280,518709926.9489126
3281,141002.4972497103
3282,1091267.200860122
3283,518709926.9489126
3284,40611673.53428919
3285,22477876.923536498
3286,141002.4972497103
3287,5582837.509828089
3288,7629092.26343357
3289,40611673.53428919
3290,40611673.53428919
3291,5987422.236925346
3292,86319750.91778736
3293,86319750.91778736
3294,14268295.594459567
3295,5956296.7794423755
3296,1181132.977514323
3297,5956296.7794423755
3298,86319750.91778736
3299,1091267.200860122
3300,40611673.53428919
3301,141002.4972497103
3302,970314.9019783703
3303,5582837.509828089
3304,5956296.7794423755
3305,40611673.53428919
3306,1091267.200860122
3307,40611673.53428919
3308,7629092.26343357
3309,5582837.509828089
3310,5582837.509828089
3311,141002.4972497103
3312,970314.9019783703
3313,86319750.91778736
3314,5582837.509828089
3315,86319750.91778736
3316,22477876.923536498
3317,970314.9019783703
3318,141002.4972497103
3319,1181132.977514323
3320,40611673.53428919
3321,5956296.7794423755
3322,5582837.509828089
3323,86319750.91778736
3324,5956296.7794423755
3325,86319750.91778736
3326,86319750.91778736
3327,22477876.923536498
3328,7629092.26343357
3329,14268295.594459567
3330,86319750.91778736
3331,970314.9019783703
3332,40611673.53428919
3333,197314803.71729115
3334,5956296.7794423755
3335,86319750.91778736
3336,5987422.236925346
3337,141002.4972497103
3338,7629092.26343357
3339,141002.4972497103
3340,86319750.91778736
3341,5582837.509828089
3342,40611673.53428919
3343,22477876.923536498
3344,1091267.200860122
3345,970314.9019783703
3346,40611673.53428919
3347,141002.4972497103
3348,24953053.616693713
3349,86319750.91778736
3350,86319750.91778736
3351,22477876.923536498
3352,970314.9019783703
3353,86319750.91778736
3354,970314.9019783703
3355,1181132.977514323
3356,22477876.923536498
3357,141002.4972497103
3358,14268295.594459567
3359,22477876.923536498
3360,5582837.509828089
3361,86319750.91778736
3362,14268295.594459567
3363,5987422.236925346
3364,14268295.594459567
3365,1091267.200860122
3366,86319750.91778736
3367,86319750.91778736
3368,1181132.977514323
3369,40611673.53428919
3370,14268295.594459567
3371,40611673.53428919
3372,14268295.594459567
3373,40611673.53428919
3374,14268295.594459567
3375,86319750.91778736
3376,22477876.923536498
3377,5582837.509828089
3378,7629092.26343357
3379,86319750.91778736
3380,22477876.923536498
3381,5582837.509828089
3382,141002.4972497103
3383,5582837.509828089
3384,40611673.53428919
3385,86319750.91778736
3386,141002.4972497103
3387,7629092.26343357
3388,86319750.91778736
3389,518709926.9489126
3390,1181132.977514323
3391,5956296.7794423755
3392,5582837.509828089
3393,5987422.236925346
3394,86319750.91778736
3395,86319750.91778736
3396,5582837.509828089
3397,1091267.200860122
3398,197314803.71729115
3399,86319750.91778736
3400,14268295.594459567
3401,1091267.200860122
3402,141002.4972497103
3403,14268295.594459567
3404,5582837.509828089
3405,7629092.26343357
3406,197314803.71729115
3407,197314803.71729115
3408,40611673.53428919
3409,7629092.26343357
3410,22477876.923536498
3411,86319750.91778736
3412,7629092.26343357
3413,24953053.616693713
3414,1181132.977514323
3415,5582837.509828089
3416,5582837.509828089
3417,86319750.91778736
3418,14268295.594459567
3419,197314803.71729115
3420,1091267.200860122
3421,5987422.236925346
3422,970314.9019783703
3423,518709926.9489126
3424,141002.4972497103
3425,1091267.200860122
3426,5582837.509828089
3427,40611673.53428919
3428,1181132.977514323
3429,14268295.594459567
3430,518709926.9489126
3431,1181132.977514323
3432,14268295.594459567
3433,5987422.236925346
3434,5582837.509828089
3435,197314803.71729115
3436,86319750.91778736
3437,1181132.977514323
3438,14268295.594459567
3439,40611673.53428919
3440,86319750.91778736
3441,86319750.91778736
3442,141002.4972497103
3443,1091267.200860122
3444,141002.4972497103
3445,40611673.53428919
3446,141002.4972497103
3447,5582837.509828089
3448,22477876.923536498
3449,14268295.594459567
3450,40611673.53428919
3451,40611673.53428919
3452,22477876.923536498
3453,22477876.923536498
3454,24953053.616693713
3455,14268295.594459567
3456,86319750.91778736
3457,5582837.509828089
3458,14268295.594459567
3459,518709926.9489126
3460,22477876.923536498
3461,5582837.509828089
3462,7629092.26343357
3463,86319750.91778736
3464,1181132.977514323
3465,14268295.594459567
3466,40611673.53428919
3467,1181132.977514323
3468,86319750.91778736
3469,970314.9019783703
3470,141002.4972497103
3471,14268295.594459567
3472,1091267.200860122
3473,86319750.91778736
3474,22477876.923536498
3475,197314803.71729115
3476,1181132.977514323
3477,22477876.923536498
3478,1181132.977514323
3479,197314803.71729115
3480,14268295.594459567
3481,1091267.200860122
3482,1091267.200860122
3483,1181132.977514323
3484,1181132.977514323
3485,86319750.91778736
3486,86319750.91778736
3487,22477876.923536498
3488,14268295.594459567
3489,5582837.509828089
3490,86319750.91778736
3491,14268295.594459567
3492,5956296.7794423755
3493,22477876.923536498
3494,970314.9019783703
3495,86319750.91778736
3496,5582837.509828089
3497,22477876.923536498
3498,7629092.26343357
3499,14268295.594459567
3500,141002.4972497103
3501,86319750.91778736
3502,40611673.53428919
3503,14268295.594459567
3504,86319750.91778736
3505,5582837.509828089
3506,86319750.91778736
