id,revenue
3001,2.7165267
3002,2.60689
3003,2.8050952
3004,2.8305929
3005,2.6586351
3006,2.790185
3007,2.8230877
3008,2.8586614
3009,2.8771062
3010,3.0032241
3011,2.4880183
3012,2.5784948
3013,2.8955228
3014,2.4267032
3015,2.847632
3016,2.540456
3017,2.9643528
3018,3.0000806
3019,2.9013708
3020,3.044823
3021,2.9494386
3022,2.943436
3023,2.5623138
3024,2.8754826
3025,2.607859
3026,2.990281
3027,2.781749
3028,2.9775853
3029,2.2497022
3030,2.9697926
3031,2.7897372
3032,2.837617
3033,2.2675383
3034,2.5052931
3035,2.522888
3036,2.858856
3037,2.968431
3038,2.8059306
3039,2.8478706
3040,2.6596003
3041,2.829395
3042,2.6810532
3043,2.7906475
3044,2.732077
3045,3.0210786
3046,2.5612485
3047,2.7403753
3048,2.8856359
3049,2.8556445
3050,2.952476
3051,2.015484
3052,2.8491695
3053,2.5123808
3054,2.5847082
3055,2.8752685
3056,2.3898406
3057,2.9418721
3058,3.055363
3059,2.574772
3060,2.9155064
3061,2.9031382
3062,2.8021648
3063,2.901328
3064,2.88561
3065,2.8172665
3066,2.9741993
3067,2.7035987
3068,2.9184117
3069,3.0225205
3070,2.6926332
3071,2.8661692
3072,3.0282924
3073,2.767364
3074,2.6322887
3075,2.9217982
3076,2.9608324
3077,2.8125536
3078,2.9296782
3079,2.9303074
3080,2.9525144
3081,2.8700516
3082,2.8449204
3083,2.8561378
3084,1.6922016
3085,2.794924
3086,2.94696
3087,2.519423
3088,2.5959783
3089,2.1565762
3090,2.8759258
3091,2.8204815
3092,2.813696
3093,2.9866145
3094,2.9652832
3095,2.8719988
3096,2.6887987
3097,3.0423388
3098,2.865948
3099,2.9344232
3100,2.7991
3101,2.8323948
3102,2.6743276
3103,2.685968
3104,2.5381966
3105,2.9519823
3106,2.9210267
3107,2.8562438
3108,2.7388132
3109,2.836001
3110,3.019697
3111,2.8146338
3112,2.6503859
3113,2.822105
3114,2.8708704
3115,2.8913012
3116,2.7777343
3117,2.5540323
3118,2.7410436
3119,3.0292141
3120,2.934888
3121,2.6226912
3122,2.75126
3123,2.7567897
3124,2.6312957
3125,2.5691025
3126,2.8724988
3127,2.8074691
3128,2.8750741
3129,2.929613
3130,2.7964127
3131,2.7134216
3132,2.8586051
3133,2.4608495
3134,2.830196
3135,2.7582026
3136,2.810725
3137,2.973598
3138,2.558213
3139,2.9225297
3140,2.906824
3141,2.8791826
3142,2.461937
3143,3.0074642
3144,2.8589237
3145,2.8295627
3146,2.6446707
3147,2.8783274
3148,2.6193764
3149,2.8816977
3150,2.8653948
3151,2.8232117
3152,2.862306
3153,2.6395164
3154,2.8187153
3155,2.9337065
3156,2.749435
3157,2.7120607
3158,2.93258
3159,2.824829
3160,2.8377676
3161,2.6415591
3162,2.7343833
3163,2.8864145
3164,2.615547
3165,2.579663
3166,2.6446462
3167,2.905654
3168,2.6701512
3169,2.8767867
3170,2.8332992
3171,2.9260728
3172,2.8710864
3173,2.5354428
3174,2.6602154
3175,2.769503
3176,2.851647
3177,2.9235635
3178,2.780585
3179,2.8151603
3180,2.8021846
3181,2.560833
3182,2.9895709
3183,2.8928044
3184,2.8457706
3185,2.8762329
3186,2.8870234
3187,2.7717388
3188,2.8569264
3189,2.9594538
3190,2.8688965
3191,2.8175795
3192,2.5926046
3193,3.0003424
3194,2.971798
3195,2.4456286
3196,2.7372236
3197,2.8093033
3198,2.968685
3199,2.9972088
3200,2.844717
3201,2.737801
3202,2.824888
3203,2.4897807
3204,2.7217891
3205,2.628308
3206,2.899675
3207,2.938101
3208,2.852006
3209,2.7726712
3210,2.9998324
3211,2.4805396
3212,2.919428
3213,2.9415188
3214,2.8727164
3215,2.7954109
3216,2.7646003
3217,3.0121884
3218,2.6802979
3219,2.6565592
3220,2.9658232
3221,2.7493548
3222,2.7853448
3223,2.8587694
3224,2.273332
3225,2.784477
3226,2.6824584
3227,2.9770782
3228,2.9458296
3229,2.9885814
3230,2.8774521
3231,2.9031844
3232,2.8858984
3233,2.754957
3234,2.740023
3235,2.7517357
3236,2.5980086
3237,2.9138958
3238,2.7773046
3239,2.4599113
3240,3.0016677
3241,2.7704854
3242,2.8305428
3243,2.7859268
3244,2.6775057
3245,2.7439668
3246,2.8630245
3247,2.8448398
3248,2.9137745
3249,2.8471296
3250,3.0271716
3251,2.5675347
3252,2.8653302
3253,2.9302533
3254,2.4896533
3255,2.4195073
3256,2.9281185
3257,2.8844404
3258,2.8623788
3259,2.952259
3260,2.718973
3261,3.0067532
3262,2.791242
3263,2.514844
3264,2.6049464
3265,2.4955184
3266,2.427938
3267,2.8241801
3268,2.459027
3269,2.94271
3270,2.923671
3271,2.7655473
3272,2.7877195
3273,2.8302047
3274,3.0086665
3275,2.889652
3276,2.8411
3277,2.8765535
3278,2.968661
3279,2.700028
3280,3.0366788
3281,2.480598
3282,2.7022138
3283,3.0303576
3284,2.91514
3285,2.9571483
3286,2.6525111
3287,2.8491552
3288,2.8672504
3289,2.9056509
3290,2.933933
3291,2.8815446
3292,2.9783099
3293,2.94909
3294,2.8186479
3295,2.847949
3296,2.7026575
3297,2.812292
3298,2.9167051
3299,2.8392313
3300,2.868801
3301,2.613702
3302,2.689214
3303,2.7998486
3304,2.8593202
3305,2.8663793
3306,2.6616585
3307,2.9086332
3308,2.7620914
3309,2.5744562
3310,2.7860014
3311,2.7323694
3312,2.78737
3313,2.9604514
3314,2.8502822
3315,2.9549022
3316,2.8715475
3317,2.6768546
3318,2.5342467
3319,2.7146301
3320,2.8847115
3321,2.8598425
3322,2.7576683
3323,2.9621785
3324,2.8858275
3325,2.983335
3326,3.0220833
3327,2.9459558
3328,2.8071728
3329,2.872292
3330,2.9865508
3331,2.670778
3332,2.9306738
3333,3.0129545
3334,2.6639032
3335,2.8678575
3336,2.7830386
3337,2.4672766
3338,2.8738344
3339,2.754295
3340,2.9985032
3341,2.7685256
3342,2.9380069
3343,2.9565854
3344,2.7598422
3345,2.744499
3346,2.821786
3347,2.589163
3348,2.8297186
3349,2.9148514
3350,3.0059717
3351,2.9260657
3352,2.7257397
3353,2.9631493
3354,2.5670116
3355,2.6695666
3356,2.8744016
3357,2.6694925
3358,2.8310735
3359,2.9410968
3360,2.8547394
3361,3.0055203
3362,2.8756483
3363,2.7731266
3364,2.8735292
3365,2.66478
3366,2.921212
3367,3.0047345
3368,2.6223385
3369,2.8832858
3370,2.894108
3371,2.9556355
3372,2.6652272
3373,2.952146
3374,2.7934227
3375,2.9601495
3376,2.8151402
3377,2.7741477
3378,2.830295
3379,2.9989655
3380,2.8798642
3381,2.690525
3382,2.5812407
3383,2.7639015
3384,2.9189801
3385,2.9496677
3386,2.5137866
3387,2.7399297
3388,2.9847007
3389,3.0452497
3390,2.794778
3391,2.8444467
3392,2.8030918
3393,2.815585
3394,3.0141206
3395,2.9741812
3396,2.873255
3397,2.3898995
3398,2.9987755
3399,2.916562
3400,2.7682881
3401,2.7003498
3402,2.6249769
3403,2.8244374
3404,2.7975929
3405,2.8354332
3406,2.9622064
3407,3.0155513
3408,2.8919647
3409,2.772396
3410,2.8117776
3411,2.973107
3412,2.8023016
3413,2.8758783
3414,2.6786354
3415,2.8175333
3416,2.7899947
3417,2.8851109
3418,2.9004161
3419,3.0264173
3420,2.6640036
3421,2.810918
3422,2.6984587
3423,3.0149481
3424,2.5973153
3425,2.7378428
3426,2.807935
3427,2.7997088
3428,2.689501
3429,2.869764
3430,3.031668
3431,2.7439682
3432,2.8065512
3433,2.7283552
3434,2.7855616
3435,3.0215383
3436,3.0047426
3437,2.8567858
3438,2.829373
3439,2.9586368
3440,2.8783205
3441,2.9652658
3442,2.7202811
3443,2.7790143
3444,2.5498502
3445,2.923634
3446,2.346127
3447,2.7381673
3448,2.912696
3449,2.8746948
3450,2.8745677
3451,2.9520378
3452,2.8788376
3453,2.9669514
3454,2.8797388
3455,2.7373846
3456,3.0126896
3457,2.8740835
3458,2.8749278
3459,3.0319963
3460,2.9179614
3461,2.8664525
3462,2.9246464
3463,2.8955293
3464,2.6332881
3465,2.8957973
3466,2.9117415
3467,2.8372345
3468,2.9460516
3469,2.7419546
3470,2.4611855
3471,2.9342115
3472,2.5858462
3473,2.9546356
3474,2.8929324
3475,3.0232325
3476,2.7946084
3477,2.8926415
3478,2.7734141
3479,2.9645095
3480,2.8425024
3481,2.7857838
3482,2.652693
3483,2.6656528
3484,2.725407
3485,2.9463584
3486,2.9819794
3487,2.9385242
3488,2.8300405
3489,2.7977638
3490,2.8653467
3491,2.8278446
3492,2.8177295
3493,2.8656557
3494,2.8231199
3495,2.9149933
3496,2.7184777
3497,2.970872
3498,2.7821467
3499,2.8321698
3500,2.5494018
3501,2.9354532
3502,2.9240718
3503,2.838591
3504,2.9056172
3505,2.807176
3506,2.9642725
3507,3.024588
3508,2.881421
3509,2.8228197
3510,2.843299
3511,2.8303914
3512,3.0046842
3513,2.8519962
3514,2.8614953
3515,2.7705417
3516,2.8846426
3517,3.0314674
3518,2.9048529
3519,2.64788
3520,2.689903
3521,2.534231
3522,2.8421957
3523,2.8354678
3524,2.952894
3525,3.003534
3526,2.8453634
3527,2.7643862
3528,2.8178396
3529,3.0321164
3530,2.8956606
3531,2.882552
3532,2.9772367
3533,2.8067348
3534,2.8024442
3535,2.972279
3536,2.8407834
